,0,0,1,2
116,ほか,1.5652546327093324,-0.26988949875906737,-0.03031090822881534
117,万,3.8939156281944047,-0.12837468531596452,-0.07286039819358477
118,かも,2.630420670521722,0.3838555872442424,0.07885484195735053
119,去年,2.826188514339712,-0.09409359401765248,-0.07802489212342786
120,しれる,2.299286718786476,0.49739427324787955,0.08741760249534286
121,約,3.4424189724604917,-0.15155725095702566,-0.05333973435052922
122,売る,2.2837764592389744,0.10505561386431939,-0.05695482392114719
123,大きな,2.934975033979467,-0.10294094869170045,-0.07324386485461874
124,大切,1.415017353761009,0.372476460668535,-0.0015306716179123584
125,気,1.8361025853592456,0.16997075484109087,-0.004743680724031412
126,体,2.3564187075239786,-0.0779187080685791,0.0037753448251486737
127,生活,1.9388320493807287,0.014847041765875483,0.016759351437342106
128,その,2.4872377189727493,-0.07716022828502858,-0.04378032035044645
129,家族,1.8147111290767584,-0.09304013981454569,-0.011307968183379096
130,時間,2.39610211639616,-0.08995046636827735,-0.04068866506629271
131,そう,1.81066986683215,0.09879914536047964,-0.03583404220034063
132,自分,2.0930140422759806,-0.11766456018565433,-0.0328366493199124
133,高い,2.0356814877518996,0.105792295579476,0.006874194209627418
134,場所,2.1114094870256186,-0.01688237155707553,-0.035858945085895905
135,ワクチン,1.571148329637332,-0.10807601519369044,-0.010276406124281537
136,決める,1.322181316999771,0.2584414362598508,-0.03415185993881094
137,受ける,1.5069204548324866,0.12541548928209734,-0.0010993911850263546
138,インターネット,1.8206612228746615,-0.005015063136471968,-0.049132722080811125
139,やめる,1.6616022262923134,0.1307911268336055,-0.013865291343377047
140,終わる,1.9976989474789326,-0.19325802123342414,-0.04309797515581312
141,女性,2.408845127319013,-0.14267790868744604,-0.059457465176405884
142,乗る,2.6039324287519006,-0.012771350993019036,-0.032485387398599276
143,行う,1.669075258040412,0.09274427847560707,-0.03904687992251087
144,旅行,1.0467342817333964,-0.09906691845412523,-0.005142593687891758
145,外国,1.2889509666694237,-0.13635994512950253,-0.02309750097144508
146,検査,1.29104537741608,-0.1587911816848945,0.025717309610855797
147,書く,2.2310349038008863,0.17555751690241192,-0.024797302914241964
148,悪い,1.784205630804748,0.011472032308464391,0.06650080062677335
149,これから,1.9676985606825714,-0.03966761380411495,-0.03915917933074762
150,どう,1.9624305426806499,0.14789155906576223,-0.020864299270513312
151,相談,1.5767016430031808,0.1232448472620844,-0.007347403873767775
152,お,2.1717466937980334,-0.185522492027325,-0.028664059813847655
153,初めて,1.5537723740157328,-0.12457474924989306,-0.008278733723654215
154,もっと,1.9915450473273555,0.06451903662844954,-0.0037893743540836546
155,強い,2.389162922501749,-0.014881906748006199,-0.04156513278522223
156,よく,1.9260051896530044,0.16186597316131607,-0.0035593480112658736
157,人達,2.2046631214643777,0.005352561195499293,-0.04327476121171428
158,う,1.7980465727651558,0.38092589845951497,-0.03749751512802339
159,中国,1.7208215273296337,-0.14354412789902007,-0.04112276929673027
160,くる,1.6937693256349398,0.20235270463524663,-0.0012460552403982374
161,予定,1.6828694163306261,-0.03613421586159816,-0.0347581462524855
162,場合,2.3347431308008773,-0.024459312095921542,-0.007480118035056127
163,年寄り,2.127623467700543,-0.1803392424002162,-0.03237662348321329
164,帰る,1.2796338738991506,-0.0802265009668414,0.016446106302509433
165,県,1.1291809300021345,-0.17403010940456723,-0.018527145476407075
166,全部,2.120480352326822,-0.18803171303404773,-0.05779753535293135
167,飲む,2.187398373556371,-0.015312867159749555,-0.06293487834324786
168,大きい,2.2765560486287804,-0.052263354654238176,-0.022117753461730758
169,安全,2.30402751600851,-0.11891700899938312,-0.04588412285934826
170,グループ,1.9954207715800312,-0.19829781414278783,-0.019037915499133726
171,集まる,1.4004382426189326,-0.006878779001796751,0.026535267949056755
172,手,2.060550212185894,0.052707348766423745,-0.047076781186988055
173,東京,2.066496162615928,-0.1490557808602219,-0.024865357270409047
174,選手,2.503449719728136,-0.09059284776808443,-0.04621057050756991
175,食事,1.3059101499761028,-0.0873034730205982,-0.04435900717790264
176,ば,1.2994008276833124,0.35871727991034,0.031743558691410975
177,見つかる,1.5435821338789082,0.022944678668158615,0.0656292719675672
178,伝える,1.7089555017758171,0.19105396384231502,-0.017340461678698453
179,車,2.179098826132517,0.005246785602829624,-0.03977557427875716
180,来年,2.007423045082061,-0.13095074413621383,-0.02086769207779414
181,7月,1.3747540480550915,-0.11590923783414997,-0.006498085874510293
182,早い,1.7790878236356436,0.0058424562696065005,-0.012442023486963553
183,子供達,1.7848908016787812,-0.04461901475019312,-0.03758093578066693
184,外,1.4301733578285176,-0.08381893434447742,-0.046516983665317826
185,大臣,1.9945605212724011,-0.21022578313916876,-0.060484339814689494
186,技能実習生,1.6882766428357334,-0.08606400518751839,-0.026469379492888
187,割合,1.4774989761805055,-0.00599986645095805,0.01693640810098009
188,数,0.9196754456726314,-0.09669510957455164,0.016769182061372172
189,なくす,1.4673333866527967,0.04806412161407522,-0.03507209872505432
190,空気,1.5955751295680587,-0.06888439613651838,-0.03301800293996928
191,なくなる,1.4931074556496031,-0.04899885086417524,0.02311637638144073
192,ながら,1.7691969813775388,-0.09217274583450277,-0.05678743123254005
193,始まる,1.8012690405370533,-0.053360139225707745,-0.05646008228438856
194,開く,1.5084989359658938,0.0255509488807158,-0.027709759989829868
195,たち,2.055903341319447,-0.03831941024002247,-0.04410425627780661
196,送る,1.6377330168888913,0.0006955172787820639,-0.03413986597786798
197,大勢,1.3006555273798968,-0.0859280355529359,-0.01367786295165369
198,楽しむ,1.4475575643076632,0.050307756083656015,0.011715204159187038
199,被害,1.403396792778154,0.021192289160966625,-0.011399478839341077
200,どの,1.7783526583435383,-0.046900448004747367,-0.015173615825293911
201,雨,1.475071735901146,-0.08402873649414908,-0.030266047089489764
202,夜,1.5790732588910894,-0.1803623507362658,-0.01771186752812596
203,危険,1.062334075195398,0.1013482432041177,0.04424214658834079
204,物,1.5074480838014839,-0.06132495193034246,-0.03956768077802919
205,いろいろ,1.320817103485498,-0.033656187297525,-0.04147138727046078
206,利用,1.3061047637877778,0.12025222490801825,-0.01219117680559185
207,食べる,1.7952765244520683,0.03456049697898979,-0.026536570449764315
208,走る,2.1601887688885757,-0.004121266276203591,-0.04328564104495388
209,技術,1.6122193284972723,-0.16267917648653304,-0.016444604778844348
210,つくる,1.2136427932061182,0.0399651843818982,-0.028388649467281604
211,まだ,1.251867568631167,0.014584721644098683,0.012936747494992306
212,買う,1.3000694778681239,0.010030452926046861,-0.028216831894379926
213,話,1.0740401182556694,0.06801104597309272,-0.02550068699525413
214,電車,1.4364320400686328,-0.13070105738172827,-0.02235977072342195
215,ずつ,1.5650298308087838,0.023185279309192064,-0.04687965309541237
216,取る,1.2814814362468798,0.054227401155155036,-0.03433805422602389
217,理由,1.1314816739263855,0.0022274654194175377,0.04480815643266063
218,日,1.2304032946659915,-0.09000882651668657,-0.01961909725302878
219,団体,0.9306101572914124,-0.10581796100027012,-0.02040201457317181
220,1つ,1.6699428855882146,-0.1017990911238961,-0.028488397522817687
221,いつも,1.3025742813174233,-0.16744691246051743,-0.038951407255995135
222,熊,2.1184176838579667,-0.10948328089698565,-0.02037217150938405
223,/,3.2894560167928404,-0.05235087684336126,-0.10882798379680006
224,1年,1.679402296355981,-0.10357840316234876,-0.033780778322344246
225,飛行機,1.2754778855072144,-0.12397806559823529,-0.010969090740605278
226,別,1.2017981964268023,-0.15201842621095754,-0.022997505523448925
227,長い,1.2220964368671343,-0.037506783309714506,-0.016583195451201554
228,変わる,1.110572644486684,0.11762928738999366,-0.0021512524350314442
229,厚生労働省,0.7737127811808738,-0.16526998092806552,0.004806328229197421
230,具合,0.8175231339529739,-0.06201719705384566,0.0020707090015669653
231,さ,1.8341614899057088,-0.019029573850428916,-0.02296289863093415
232,また,0.9978478241395385,-0.04039738523801777,0.044353884025893145
233,続く,1.4648424360653856,-0.025660930770098005,-0.002471798059501976
234,ほう,1.248444240760813,0.07594596408738327,-0.003947516430791697
235,やすい,1.1667714393541422,0.057196274215896833,0.003124748549939665
236,.,2.8989756519304986,-0.1668277160998152,-0.0625226272506735
237,原因,1.2979573813403809,-0.10691951502805457,0.028637419070700578
238,建物,1.888762811414231,-0.10393224824640553,-0.04651463323592864
239,くらい,1.4431229462688557,0.012780558676405457,-0.009434830847071569
240,地域,0.8654661462457924,-0.1311720820168085,-0.020690998250262473
241,台風,0.8521339113544247,-0.0901017055204423,-0.03974434143911012
242,少し,1.2638240155286207,0.008108791545060152,-0.007434893370743133
243,助ける,1.1872990927612357,0.10977417486353033,-0.016957514517438002
244,いく,1.305999684613687,0.24030503667795067,-0.008823804365486992
245,会議,1.7368590693877468,-0.18500324287714864,-0.020526303012932644
246,よい,0.8465448125506787,0.09974176440392826,-0.0012495248762942907
247,サービス,1.3666283310659293,-0.010300356564441608,-0.025475507171274687
248,戻る,0.5900105855855003,0.04650210102269443,0.009331281720781695
249,1日,0.9864896646919638,-0.069840984608048,-0.009456111104325314
250,知る,1.0263080823552115,0.1275900336347226,-0.012019901342481619
251,法律,1.084439440700847,0.0011675405362394974,-0.012570448958278578
252,年,1.3377589991234398,-0.09663476362563062,-0.019131694038235482
253,お酒,0.9754755184007824,-0.05454938031760591,-0.03756255219915823
254,料理,1.2272779857517904,-0.02471316097931611,-0.03241905216990189
255,ひどい,0.8193275036764395,0.004054471458949951,0.026617266593881216
256,意見,0.7876772519369675,0.047232866307322985,-0.010956348808974168
257,ホテル,1.3920304246068034,-0.06955650025076525,-0.042791622489615926
258,選ぶ,1.4051934596782312,0.07122865857762643,-0.028143286935414978
259,経済,1.0161871177834114,-0.07380978312389556,0.03678993544854764
260,水,1.2893486813641057,-0.06810861474931067,-0.02338355034014875
261,洗う,1.181373822691058,0.07811387669664857,-0.04592158269769189
262,方,1.4068629336016465,-0.09292536268336966,-0.0023024819952998017
263,周り,1.340421429626645,-0.1168487309728098,-0.02154823840022161
264,しっかり,1.1224627920216055,0.17309107800651805,-0.014520148213660256
265,次,1.2810318045115374,-0.06909061474443252,-0.019291173844153686
266,毎年,1.4049758041907265,-0.045361577058599764,-0.027306862179191895
267,1,1.4236901842244094,-0.10505312640484582,-0.04585003920686697
268,山,1.2438037769984984,-0.12259402165515215,-0.03086045230383209
269,会長,1.8510007520109024,-0.2975085220752368,0.014789569069191003
270,かかる,0.9887671535377323,-0.0014739644344453067,-0.028759621144977047
271,市,0.9867969484695227,-0.0720955935496576,-0.037329473678659894
272,一緒,0.7322391320652114,-0.04476684789114265,0.007359529297446093
273,変える,1.2478954125777488,0.08736311820707188,-0.03354058798484464
274,9月,1.0228517865330788,-0.07607757779814305,-0.03274316007441346
275,知事,1.5011751357108198,-0.1258590546812902,-0.03036257286370695
276,地球,1.2887301340407809,-0.1349528075195239,-0.042232141622401596
277,避難所,0.6017685859132077,-0.12392694288021919,0.01419729602503759
278,だり,1.2938138161718395,0.016663651409218695,-0.03837286404590909
279,試合,1.028871281407561,-0.05706057824124252,-0.03618772992242534
280,10月,1.0180165834498995,-0.07113225894737202,-0.035414450322108715
281,守る,0.8507510098290545,0.021632763938455094,-0.03989603918293093
282,研究,1.233213485499525,0.03334754627095996,-0.0028085799518820275
283,協力,0.8249384572343574,0.05820345901252128,0.008132487233793048
284,大阪府,0.6612241189084159,-0.1326515743919602,0.01672214822943285
285,比べる,1.3086766348329963,-0.027323154336285054,-0.016818765729903807
286,ほとんど,0.7186416436694875,-0.11177754672926145,-0.015532852370037023
287,1人,1.0428971458491842,-0.0926983321683624,-0.02423519052398828
288,気象庁,0.8178349396945008,-0.0586723495525696,-0.02735192814382765
289,難しい,0.305600377584826,0.07672539282145245,-0.007616109146392186
290,2つ,1.1478149501449764,-0.06178386274979705,-0.02946413337961078
291,以外,0.9494658969063919,-0.010755415779931323,-0.027759111711915908
292,決まる,0.8797224298091032,0.08433555361130955,0.010593485906445209
293,減る,0.4857866594245997,0.02671139306256589,0.008677286656434809
294,会場,0.7506322974062115,-0.10448228136073229,-0.040510659557806486
295,8月,1.1136706021197023,-0.11383537493330737,-0.01744760750045188
296,風,1.413030974199104,-0.016537719370415517,-0.01614698804708276
297,to,1.1463531650869785,-0.024948446649094097,-0.03966823045548931
298,赤ちゃん,1.414369740440941,-0.12115670246321442,-0.0440949996032254
299,飛ぶ,1.2745430570143952,-0.02866523080481816,-0.017037265816478853
300,go,1.3930669912305267,-0.07829773355059079,-0.052369879793773715
301,ごろ,1.5277403750448542,-0.05938181221955448,-0.05097698106036972
302,小学校,1.4896660610869055,-0.0934025629983641,-0.051366224439339275
303,増やす,0.4291532948596873,0.03393135905760071,-0.011642938617274902
304,6月,0.7094203930817944,-0.08970598367848318,-0.03288803698801016
305,多く,0.32721637797174136,-0.16025974077239338,0.003769799511323886
306,町,0.8455045001949716,-0.054769140576823555,-0.018629808429777826
307,払う,1.1050709629549746,0.005924709330774151,-0.010814047619560209
308,悪口,0.9629799554196268,0.014050940341954404,-0.003585923514306734
309,家出,0.675438094752531,-0.07444372627017447,-0.005620484891966084
310,とる,0.9725837069957419,-0.03674548388291652,-0.017284555527005335
311,発表,0.5286283474423122,0.039440488819332827,-0.004129638138331921
312,準備,0.2853824561673653,0.1760162970008761,0.0025622811303017187
313,ロボット,0.6597265905695517,-0.0061097701754567,-0.020380122084679788
314,ヨーロッパ,0.3863591908482043,-0.07431725303853474,0.01005118328105478
315,足りる,0.30712547524219175,0.06911538991785918,0.040858689273719835
316,生まれる,0.9396323014749391,-0.0779805218560848,-0.026097060730393164
317,知らせる,0.5176182352217696,0.05236301520134101,-0.015029959421007967
318,作りました,0.5351614775582086,0.01925008046592906,-0.019585724675202594
319,重い,0.9860864499212688,-0.0851559819671652,0.015244959287864087
320,16日,0.7957630768023303,-0.08109469167099694,-0.009298021625947676
321,核兵器,0.4826744075559229,-0.02020876404303488,-0.023484177980944168
322,避難,0.38574669621328994,-0.026450937950873873,-0.02972298948717754
323,勉強,0.683519975536015,0.0922883460733007,0.004258728234108809
324,気温,0.9645876508951142,-0.11545924612929526,-0.03334272383246567
325,入院,0.30760835119250435,-0.02105662445215526,0.03026111495768159
326,空港,0.8406580496232797,-0.0897435133216586,-0.0054273655492489805
327,データ,0.6990724674600758,0.0005142336055901585,-0.025437790636675974
328,トラベル,0.7529907268024927,0.007464302867625638,-0.01788789331375197
329,酒,1.247706114649865,-0.06952393995559014,-0.04673396214701626
330,ルール,0.5130514210810626,-0.06602500764000255,-0.002607212246832362
331,沖縄県,1.0182485994223005,-0.0800602104011106,-0.020229026342631153
332,情報,0.9702443950680263,0.0635745325465601,-0.01468293626641603
333,勝つ,0.9677233926936755,0.04417156273796611,-0.008161703849454804
334,られる,0.5067059757280691,0.01620233170451604,-0.005928351544253272
335,道,1.6288876332381594,-0.08275774673967008,-0.046654802869283155
336,予約,0.35310203411765084,0.0029274322086263274,-0.003851005784248137
337,見える,1.3311071444451517,-0.027555784582583478,-0.024661111591110566
338,困る,0.5065411786178119,0.031031396913807255,-0.00932447265650439
339,1か月,0.8083195670962658,-0.036783050061639705,0.02550246266792221
340,用意,0.7889065713181751,0.06920513467579822,-0.00975293724614925
341,でも,0.8458882867526977,-0.021920980695995254,-0.008237460383804204
342,式,0.6821172245632975,-0.032669530344200434,0.026498469497883117
343,一部,0.767922755986036,-0.03887736397408575,-0.024968458114000697
344,関係,0.20626440503735946,0.02081292088893668,0.014489179012890463
345,木,0.5025098321289878,-0.011042465670657269,-0.011836730616962459
346,webサイト,0.7705374432127683,-0.06764466833300631,-0.0238658598355894
347,ベトナム,0.5886512856938106,-0.10212234663291117,-0.02971114770583688
348,3,1.4069616849378774,-0.06178666662551822,-0.04431693775154772
349,値段,0.8940955155977478,-0.01876700765153285,-0.017046975011931753
350,安い,0.724438593824237,0.06684476764057136,0.005915815037543667
351,他人,0.961733252206324,-0.021397572792003265,-0.00255708877479341
352,チェック,0.5075957972777596,0.07367098993047264,-0.00639434546200335
353,原爆,1.0830686650638457,-0.011317941028038202,-0.02573616678499062
354,上がる,0.6307402478973672,-0.0014771722976556414,-0.006575329449396496
355,休み,0.3163164648386258,-0.04266302693104935,0.012573976055141576
356,熱中症,0.3269490528861257,-0.05066084133150992,0.00263239856750138
357,休む,0.4913636375872041,0.017590112708208778,-0.007214277994944238
358,輸出,0.7344802342882414,-0.07789648139007209,-0.025934618007658
359,専門,0.4573359418115811,-0.08380571114273698,-0.005017153566946482
360,止める,0.6291759084704749,0.04087356185574638,0.003978435712484703
361,1週間,0.4649919631120773,-0.1104323865027482,0.012911638826670355
362,うち,1.2036267533767204,-0.06847239746379007,-0.015149697696353007
363,12日,0.7424160241691276,-0.10371086592227531,0.009187614656066745
364,約束,0.3729960617948535,0.046673095773890845,-0.006581812806731518
365,菅総理,0.41501957349181456,-0.11211935094328537,-0.021837891781458108
366,男性,0.7031036698634016,-0.023618652420144177,-0.01849491850864096
367,3つ,0.523317672827807,-0.05047140372900888,-0.007913053037279382
368,韓国,0.7961261522430035,-0.04095801836055924,-0.03279734362883503
369,見つける,0.3735470810269909,0.07107813188725698,0.014387117065296866
370,映画,0.4288162580757086,0.010872933276767523,-0.03207388376006572
371,運ぶ,0.5097050221018113,0.012696732783277745,-0.02206551597360543
372,役所,0.4210457181546504,-0.030680148357229313,-0.014878200371518175
373,3日,0.7001517911257854,-0.06654063625702902,-0.0059332076835080065
374,短い,1.0217659647937347,0.06488442840255597,-0.023409594803210254
375,nhk,0.867193690566705,-0.06860039608375156,-0.025959740066913855
376,ビデオ,0.39961095626556425,0.009407814165119677,-0.02304809362396522
377,17日,0.4301271775542439,-0.05154007463689669,-0.014368805704485609
378,治療,0.24588870454161157,-0.006349885154885046,-0.000734778196178302
379,火,0.5560713732307253,-0.015380994034126301,-0.003906973812070784
380,着く,0.6579355028590731,-0.04117994120258747,-0.0188420485812187
381,特別,0.6117642300284597,-0.09884576992994575,-0.010569711728891464
382,消毒,0.5261224735793691,0.04990865039227587,-0.037476327244397326
383,眠る,0.5143689642479565,0.042272037288116404,0.01272073649885733
384,親,0.27104695849601235,-0.053575786919099214,-0.0007665583187108953
385,選挙,0.5119935879181758,-0.012933289737548391,-0.004712354121574556
386,結果,0.8329102027881338,-0.030228070482454367,0.0023344033177282258
387,出かける,0.15562604951878797,0.056375119479605544,0.015344312893449471
388,船,0.5858157640416491,-0.04456343544028173,-0.007532794673212218
389,看護師,0.5514322660474574,-0.036429007143730374,0.004387934480943999
390,降る,0.8270028877870123,-0.01605417697859026,-0.0018738369867104105
391,ゲーム,0.74706682661884,-0.009265688721355027,-0.016773096190261592
392,災害,0.33778407536043736,-0.07526763116508668,-0.03653934985813456
393,機械,0.8041222785020333,0.015628959131362453,-0.017395950264821405
394,携帯電話,0.6034040043731019,-0.0764155571371364,-0.003868148884909446
395,へ,1.1220613517921314,-0.08646356473699736,-0.03433280911005988
396,小さい,0.656623196477054,-0.05463015836171231,-0.021766679331688812
397,十分,0.6656621484709074,0.07786194702533063,-0.016000227627530308
398,最初,0.6794487956450295,-0.02375680817508152,-0.0054142848013393865
399,一緒に,0.8026529960535528,-0.03718638800411289,-0.00660848641741369
400,大会,0.9880932237574365,-0.04279404175494286,-0.030406613542061218
401,紹介,0.3871144148816094,0.06944925427478009,-0.014334205680201802
402,活動,0.4503856393527696,-0.011999231816057256,-0.015814207727462018
403,8日,0.42657257143308147,-0.06485955919648129,-0.01660503884838188
404,7日,0.8673319016896814,-0.08626384986843999,-0.0010259469050873575
405,若い人,0.43931783042677,-0.039198589920794794,0.004147680673381183
406,袋,0.45762589829532674,-0.038582629051981954,-0.02560779596008791
407,何,0.3237149061986251,0.043267728531234555,0.0005725445670243856
408,ずっと,0.36673650215154446,0.03423584942742084,-0.00503438012702982
409,円,1.0171307041909756,-0.0865410930022646,-0.023641652679944915
410,できるだけ,0.8029390628136971,-0.001914747287561515,-0.014236538079599431
411,春,0.4505461355545173,-0.06340283604089413,0.0037484108409495853
412,イギリス,0.3629647634244019,-0.0846733545551664,-0.019343132637676407
413,会う,0.5436063068083963,0.08555013607294451,-0.01289092294851033
414,あまり,0.6033994235189505,0.034160825489332795,0.015657796513050267
415,北海道,0.6835369605908236,-0.053092721220447024,-0.01961784339184516
416,タクシー,0.5002176721591095,-0.07250410158422192,-0.006418684754474557
