た。入れ物の中にはガスも入っていました。調べた結果、地球のガスではないことがわかり	萩生田文部科学大臣は、閣議のあとの記者会見で「採取されたサンプルの詳細分析は今後実施予定だが、太陽系初期の痕跡が残る小惑星の地下のサンプルも含まれていると期待されている。	1
男の子は「西矢選手は自分と同じぐらいの13歳で金メダルを取って、すごいと思います	また、小学5年の男子児童は、26日、13歳の西矢椛選手が金メダルを獲得したことについて、「自分とそんなに年齢差がないのに金メダルを取ってすごいなと思います。	1
目の注射をします。ファイザーは来年の２月までに、日本でワクチンを人に使って試験をしたデータを出す	そのうえで、「関係部署に最優先で迅速に審査をするよう指示を出している」と述べ、手続きを大幅に簡略化する「特例承認」の制度に基づいて審査する考えを示しました。	1
が買っています。家にいる時間が長いので、つぼみから花が咲くまで、長く楽しみたい人もいます	自宅で過ごす時間が長い分、つぼみの枝から買って花が開くまでを長く楽しみたいという声が聞かれる」などと話していました。	1
３６人に新しいコロナウイルスがうつったことがわかり	ロイター通信やAP通信などによりますと、チリ軍は21日、南極大陸にあるベルナルドオヒギンス基地に滞在していた36人が新型コロナウイルスに感染したことが確認されたと発表しました。	1
少なくなる」という答えは4.9	20代の女性は「マイナスな意見も聞きますが開催前から楽しみでした。	1
とベトナム人の技能実習生２人が、まだ	ベトナム国営通信は台風10号の接近に備え、福岡にあるベトナム総領事館がベトナム人コミュニティに向けて警戒するよう呼びかけていたと伝えています。	1
日本側はフジイさんが手錠をされていたときの	フジイさんは、午後9時すぎから後ろ手に手錠されて保護室に放置されたということで、翌21日の午前0時すぎの映像では、フジイさんが横たわっていたところ、5人の職員が部屋に入り体を押さえつけていました。	1
アンモニアを船で運びながら、燃料にも使うことができるようにします。国もこの計画を応援するために、84億円まで出します	日本郵船グリーンビジネスグループの横山勉グループ長は「世界中で技術開発にしのぎを削っている中で、オールジャパンで課題を解決していきたい」と話していました。	1
ＪＲ東日本によると、９月までの３か月に東京にある７８の駅で、ワイヤレスイヤホンを線路に落とすことが９５０件	小さいため、駅員が拾うのが難しく、JRでは利用者に乗り降りの際などに注意するよう呼びかけています。	1
、1匹は23日午前1時ごろ、もう1匹は午前2時半ごろ生まれました	そして、午前1時すぎに1頭、そして午前2時半すぎにもう1頭の合わせて2頭の赤ちゃんを出産しました。	1
スリランカの女性が亡くなった原因がわかるまでは、法律の案の採決はできないと言っていました	そして、立憲民主党など野党3党は、18日、スリランカ人女性の遺族らに映像が開示されないかぎり、採決には応じない方針を確認しました。	1
小田急の近くに住む家族を増やしたり、多くの人に電車で出かけてもらって同じグループの店の収入を増やしたりして、会社全体の収入が減らないようにしたいと考えています	会社の試算では、今回の子ども運賃の値下げにより、およそ2億5000万円の減収が予想されるということですが、沿線に子育て世帯を呼び込むことや、外出の機会を促してグループの商業施設の売り上げを伸ばすことで、会社全体として運賃の減収分を補いたいとしています。	1
あるため、利用するときはインターネットで調べるように言ってい	また、京葉線は競技の開催時刻に合わせて1時間に1本程度増便しています。	1
した人の割合は男性が約１９％、女性が約２６	影響があった人のうち4000人を詳しく調べたところ、ことし10月の月収が感染拡大前と比べて3割以上減った人は▽男性が156%だったのに対し▽女性が219%で、収入が落ち込んで回復していない人が女性に多いことが分かりました。	1
量の45％ぐらいが降りまし	九州の西にある前線上の低気圧が日本海へ進む見込みで、17日にかけては西日本から北日本の広い範囲で非常に激しい雨が降るおそれがあります。	1
た。居酒屋の「和民」などを経営している会社は、２０２２年３月までに１２０の店を焼き肉の	ワタミは既存の居酒屋の店舗を焼き肉店に転換し、新たなブランドでチェーン展開することを発表しました。	1
1945年のあとでは初めて、4年過ぎてから投票を行うことになりました	岸田総理大臣は記者会見で、衆議院選挙にあたっての考えや、みずからが訴える政策などを説明することにしています。	1
味のあとに鉄の味がします」と話していました	商品をきっかけに全国に燕三条の魅力を知ってほしい」と話していました。	1
大きくてとても強い台風９号が沖縄県に向かってきて	台風9号の最大瞬間風速は1日、沖縄本島付近で55メートルから70メートルに達すると予想されています。	1
牛肉は２９７億円でした。２０２５年には１６００億円にし	また、「日本酒」は去年、234億円だった輸出額を600億円に増やすため、アメリカや中国、ヨーロッパへの輸出を強化するほか、「ぶり」は229億円から542億円にすることを目指して、アメリカや中国向けに加工品の開発などを進めます。	1
27日に東京オリンピックのソフトボールで、日本はアメリカに2−0で勝って、金メダルを取りました	東京オリンピックのソフトボールの決勝で、日本はアメリカに2対0で勝ち、13年前の北京大会以来となる金メダルを獲得しました。	1
このため、大黒湯は6月30日に閉まりました。65歳の客は「1歳のときから来てい	常連客の65歳の男性は「1歳の時から大黒湯に通っていたし、90歳になる母親も今でも週に1、2回は訪れていました。	1
家賃を出してくれます。いくらまで出すかは区などで決まっています	給付金が受け取れなくなくなれば家賃が払えなくなるのでどうすればいいのか焦っています」と話していました。	1
14.8mの津波が来ました	震災の年に地元の中学校に入学した生徒たちは、1年生の社会の授業で震災について話し合い、1000年先まで震災の記憶や教訓を伝えようと、町内21か所の津波の最高到達点の付近に“女川いのちの石碑を建てることを計画しました。	1
裁判にします。この秘書は安倍さんを応援する団体の代表で、お金を管理	安倍前総理大臣の公設第1秘書が政治資金規正法違反の罪で略式起訴され、罰金100万円の略式命令を受けたことについて去年、「桜を見る会」の前日の懇親会に参加した山口県内の地方議員がNHKの電話インタビューに応じました。	1
ています。同性が結婚できないのは差別で、憲法に違反しています」	対等な扱いを受けられず苦労されてきた方々に、まさに立法府がしっかりと答えを出す時だと改めて痛感している」と述べました。	1
した人たちの思いを知って、核兵器禁止条約に参加してほしい」	そして、原爆が投下された午前8時15分に参列者全員で黙とうをささげました。	1
神戸市にある理化学研究所などのチームが、スーパーコンピューターの「富岳」を使って、	空気が乾燥する冬を前に、新型コロナウイルスの飛まつの広がりについて、最新のスーパーコンピューター「富岳」を使った予測が公表され、乾燥によって室内でウイルスがより広がりやすくなることが分かりました。	1
新しいコロナウイルスが広がって、子どもにうつることも増えています	新型コロナウイルスの感染拡大が続く中、子どもの感染も急増しています。	1
接種センターは午後5時半から7時半まで開いていて、今月19日までです	接種センターは、今月19日までの5日間、午後5時半から7時半まで開かれています。	1
宇宙飛行士の星出彰彦さんは今年4月に	国際宇宙ステーションに長期滞在していた日本人宇宙飛行士の星出彰彦さんら4人の飛行士は、宇宙船に乗って日本時間の9日午後0時半すぎにアメリカ・フロリダ州の沖合に着水し、およそ半年ぶりに地球に帰還しました。	1
この水族館でダイオウイカをこのように見せたのは初めてです。家族で来た人たちは	深海に生息するダイオウイカの生態はほとんど分かっておらず、水族館では胃の内容物などを詳しく調べるということです。	1
今までに50人が亡くなって、200人以上がけがをしました。電車はトンネルに入る前に、線路に落ちたトラックとぶつかりました	今月2日、台湾東部の花蓮県にあるトンネルで特急列車が脱線した事故では、これまでに乗客ら50人が死亡し、200人以上がけがをしました。	1
37歳の国枝慎吾選手は、東京パラリンピックの	東京パラリンピックの車いすテニスで金メダルを獲得した国枝慎吾選手が、パラスポーツの地位向上に貢献したなどとして、所属先の企業から1億円の報奨金を受け取ることになりました。	1
バングラデシュから来たカシム・ウディンさんは、自分の国の政府に反対していて、国に帰ると危ないと思っています。3回目の書類を準備しているカシムさんは「この案が決まると、日本	このほかにも、国連人権理事会の「恣意(しい)的拘禁作業部会」や、「移住者の人権に関する特別報告者」などが、改正案について書簡をまとめ、国外退去処分を受けた外国人の収容が依然として強制されることや、収容期間に上限がないことなどに、人権上の懸念が残ると指摘しました。	1
人は１回目で２３％、２回目で６７％でした。頭が痛くなった人は１回目で２１％、２	また「頭痛」は1回目の接種後に確認された人が21%だったのに対し、2回目は49%、37度5分以上の「発熱」が見られた人は、1回目の接種後が3%で2回目は36%だったということです。	1
新しいコロナウイルスが広がっていて、みんなが安全で安心だと思うオリンピックができるかどうか、まだ問題があります	国内の観客の扱いは来月まで決まらず、新型コロナウイルスを踏まえた医療体制への調整が続くなど重要な課題がなお山積していて、安全な開催に対し国民の理解を得られるかが問われています。	1
気温が上がる原因のガスが外国でたくさん出て、大切な水を使っていることを知ることが大切です」と話して	三越伊勢丹の鳥谷悠見さんは「お客様の間で環境配慮への意識が非常に高まってきているので、時代の変化を受け入れ、そのニーズに応える品ぞろえを進めるなどして持続可能な社会に対して貢献していきたい」と話していました。	1
コメディアンの志村けんさんは去年３月、新しいコロナウイルスの病気で亡くなりました。ファンなど約6600人がお金を出して、志村さんが生まれた東京都東村山市に銅像を作りました。26日、銅像ができ	去年、新型コロナウイルスによる肺炎で亡くなった「アイーン」や「だっふんだ」などのギャグで親しまれたコメディアン、志村けんさんの銅像が全国のファンから寄せられた寄付金をもとに完成し、出身地の東京・東村山市で除幕式が開かれました。	1
ます。しかし、食事をする時間は2時間までにするようにお願いします。東京都や大阪府は、去年11月から、食事や酒を出す店に営業時間を短くするように言ってい	飲食店の第三者による認証システムがしっかり動き出しているのでまずはそういうルールに従うことなるが、マスクを効果的に使うことに加え、換気ができているかや、人数を4、5人までにして滞在時間も短くするなど一人一人が感染リスクを考えて注意して行動することが重要だ」と話していました。	1
様子や、お掘の水の上が桜でいっぱいになる様子などを楽しむことができます	弘前市によりますと満開の状態は3日ほど続き、そのあとは散った花がお堀の水面を覆う「花筏」や、花が舞う「花吹雪」が楽しめるということです。	1
去年は新しいコロナウイルスが広がって外国に行くのが難しくなったために、外国に逃げる人はとても少なくなりました。しかし、戦争などのために国の中で逃げている人は多くなっています	報告書によりますと、去年は新型コロナウイルスの影響で一時、160を超える国が国境を閉鎖したことなどから、難民の移動は例年よりも大幅に減少した一方、世界的な感染で移動が制限される中であっても、なかでも国内避難民は内戦や混乱によって増え続けています。	1
13日、リーダーたちが決めたことをまとめた首脳宣言を発表しました	イギリス南西部のコーンウォールで3日間開催されたG7サミットは13日、一連の日程を終え、討議の成果を取りまとめた首脳宣言を発表しました。	1
秋の魚「さんま」の漁が始まりました。岩手県大船渡市の港では１７日、さんまの漁に出る６隻の船を見送る式がありました。６隻の船には、小学生がデザインした旗などが飾ってありました。船に乗る人たちは花をもらって出発しました。港では家族が見送っていました。６隻の船は太平洋で漁をして、８月の終わりまでにさんまを港に届けることを目標にしています。さんまは毎年あまりとれなくなっています。大船渡市の港で去年とれたさんまは６４４５ｔだけで、２０年ぐらいの間でいちばん少なくなりました。船の会社の人は「さんまがいる所を見つけるのは難しいですが、みなさんに安い値段で食べてもらうことができるように頑張ります	サンマの不漁が続く中、全国有数の水揚げ量を誇る岩手県大船渡市で17日、大型のサンマ船団が北太平洋の漁場に向け出港しました。	1
噴火しました。そのときに出た軽石が沖縄県の海岸などに流れてきて	その原因となっている海底火山、福徳岡ノ場について気象庁などは、8月下旬以降噴火は起きておらず、島も縮小傾向が続いているとしています。	1
コロナウイルスがうつる危険が高くなります。声が大きくなって、つばなどが飛びやすくなるためです	新型コロナウイルスの感染が確認された人は、18日、1日の発表としては初めて、全国で2000人を超えて過去最多となりました。	1
のビデオなども、ウェブサイトで見ることが	動物園では誕生日に合わせて、今後、「シャンシャン」の成長の様子を振り返る映像などもホームページで公開するということです。	1
このため、栃木県で4匹のスナネコを見ることができるのは11月の終わりまでです	飼育員の荒川友紀さんは「たくさんの人に愛されて育った4匹なのでさみしいです。	1
う」と書いています。ヨーロッパにいる２人の選手も、試合の都合など	我慢の日々が続きますが、みんなでふんばりましょう」などとしています。	1
た。試合は、国枝選手が	国枝選手は第1セットを6ー3で奪いましたが、第2セットでは終盤にミスが重なり3ー6で落としました。	1
上野さんは「会場の人たちがみんなあたたかくて、気持ちよく弾くことができたのがうれしかったです」と話していました	また、コロナ禍での演奏活動について「音楽家として生きていくのに、演奏の機会を得るだけでもすごく苦労しています」としたうえで「世界中の人々に聴いていただけるようなチェリストになるのが夢なので、その第一歩としてこのような賞をいただき、すごくうれしいです」と話していました。	1
赤を多く使っていて、オリンピックもパラリンピックも同じデザインです。冬の大会のため、暖かいダウンジャケットなどは、蒸れにくくて動きやすいようにできています	赤がメインカラーのウエアはオリンピックとパラリンピックの選手団ともに同じデザインで、冬の大会のためダウンジャケットなどは保温性が高いだけではなく、蒸れにくい素材を使ったり、動きやすいように工夫されたりしているということです。	1
このため、「核のごみ」を埋める仕事をする	また、この間地元の人たちと調査の進捗を共有したり、地域振興策を具体化したりするため、「対話の場」を設けるとしていて、NUMOは今後、自治体側と具体的な内容を協議することにしています。	1
蘭州市は、この工場の近くの研究所の人など２００人ぐらいに、ブルセラ症の原因になる細菌がうつったと去年１２月に発表しました。近くに住む人にうつったかどうかは言い	当局は去年12月、工場の近くにある獣医学研究所の職員や学生らおよそ200人がブルセラ症を引き起こす菌に感染したと発表していましたが、住民の感染は明らかにしていませんでした。	1
日本とアメリカは、国の安全を守るための条約を結んでいます。沖縄県の尖閣諸島は、条約でアメリカが守ることになっている場所だと確認します	会談では、中国への対処方針を確認する見通しで、中国が「核心的利益」と位置づける台湾をめぐってどのような言及があるかが焦点の1つです。	1
世界でトップのピアニストになりたい人が目指すコンクールです	ポーランドの首都ワルシャワで開かれている「ショパン国際ピアノコンクール」は、ベルギーの「エリザベート王妃国際音楽コンクール」やロシアの「チャイコフスキー国際コンクール」と並ぶ世界3大コンクールの1つとされ、一流ピアニストへの登竜門として知られています。	1
食べていました。熊は今週、田制さんの畑に４回来ました。シャインマスカットが６０房ぐらい食べられて、	田制さんの畑にクマが現れるのはこの週に入ってこれが4度目で、少なくともおよそ60房のシャインマスカットが食べられ、被害額はおよそ10万円になるということです。	1
小児科がある病院などにアンケートをしました	この調査は、日本大学医学部小児科の森岡一朗主任教授らを中心とした日本小児科学会のグループが全国の小児科のある医療機関を対象にアンケートを行い、1124の施設から回答を得ました。	1
の割合は、大人に比べて低いですが、入院したあと病気がもっと重くなる危険は大人と同じぐらい	託児所や学校など、子どもが集まるところでの感染対策が重要だ」としています。	1
がうつる力は長く続くことがわかりました」と言っています。研究所は、ウイルスがうつらないようにする	CSIROは、手洗いのほか、ガラスなどの表面を清潔に保つといった対策が重要だと指摘しています。	1
生徒や先生にウイルスがうつった場合、	学級で感染者が複数確認された場合などに5日から7日程度を目安に実施を検討するとしています。	1
このウイルスについて、病院の今城健二副院長は「今までは病気がひどくなる人は60歳以上が多かったです	今城健二副院長がNHKの取材に応じ、感染力が強いとされる変異ウイルスの感染拡大について「重症者はこれまで60代以上が多かったが、30代でも重症化している。	1
去年日本では、働きながら技術を習う外国人の技能実習生が、37万人ぐらいいました	外国人技能実習生を受け入れている事業所に労働基準監督署が去年、立ち入り調査を行った結果、およそ70%の事業所で、安全管理に関する違反や違法な時間外労働などが確認されたことが、厚生労働省のまとめで分かりました。	1
３月３１日、照ノ富士が大相撲で上から２番目の「大関」に	伊勢ヶ濱部屋のおかみさんの杉野森淳子さんは「関取が幕下に落ちた時期あたりに、親方に『辞めたい』と何回も相談し、説得されてからうなだれて戻ってくるのを繰り返し見ていたので、あのときは、今こうなるとは想像できなかった」と振り返ったうえで、「本当に努力をしていたので、すごいと思う。	1
８月に見えるたくさんの流れ星です。国立天文台によると、今年は１２日の夜にいちばんたくさん流れ星が	毎年8月のこの時期に観測される「ペルセウス座流星群」は、「三大流星群」の一つに数えられていて、国立天文台によりますと、12日午後9時ごろから多くなり、午後10時ごろにピークを迎えると予測されています。	1
するかが問題になっています。菅総理大臣は「タンクを置く場所がなくなってきています。タンクの中の水をどうするか、政府がしっかり	このほか、菅総理大臣は原発周辺の産業を再生しようと整備された、南相馬市の「福島ロボットテストフィールド」を訪れ、水陸両用バギーを使った救助訓練や、ドローン操縦の講習を視察しました。	1
あると言いましたが、音楽教室は不満だったため、上の裁判所に決めてほしい	音楽教室の現場の感覚からすると、納得できると感じる人も少なくないのではないか」と話しています。	1
愛知県は7日、このイベントに集まった人の中で、新型コロナウイルスがうつった人の集団ができていると言いました	愛知県は7日、先に常滑市で開かれたイベントに参加していた10代から20代の男女14人の感染が確認され、新型コロナウイルスの感染者の集団=クラスターが発生したと発表しました。	1
、何が難しかったか団体の人に聞きました。「ひきこもりの人がほかの人	新型コロナウイルスの影響については「コロナによって家庭の人間関係が悪くなったり経済的に困ったりして相談につながるなど、“顕在化する部分がある。	1
男性は「悲しいです。香港はもう変わってしまいました	今まではあまりなかったことで、言論の自由に対する大きな脅威だ。	1
ました。天皇陛下は「戦争で大切な命をなくした多くの人たちとその家族の	参列者の数はおよそ550人と去年の1割以下となり、過去最も少なくなりました。	1
政府は、ウイルスがうつった人が少なくなった国との間では、人が行ったり来たりできるようにしたいと考えています。今までにベトナム、タイとは、仕事で住む人がお互いの国に行くことができるようになりました	新型コロナウイルスの水際対策として行っている外国人の入国制限措置について、政府は、感染状況が落ち着いている国や地域からの入国を段階的に認める方針で、これまでに、ベトナムとタイとの間で企業の駐在員など長期滞在者を対象に往来を再開しています。	1
をした団体は「生理で	調査を行った「#みんなの生理」共同代表の谷口歩実さんは「男女ともに常に健康なわけではないのに、出席と成績がつながり体の不調が不利になる状況がうかがえる。	1
人が出かけてコロナウイルスが広がっている東京、京都、沖縄で「まん延防止等重点措置」を行いたいと言いました	人の流れが、3月、4月に非常に活発化していることが、大きな要因の1つだと思うが、変異株の広がりが背景にあり、極めて強い危機感をもっている」と述べました。	1
ピクトグラムがあります。ほかのピクトグラムでは、子どもが投げ	えぽさんは作ったきっかけについて「大変なこともピクトグラムのように競技と思うと少し冷静に、前向きになれるのではないかと思いました」と話していて、反響の多さについては「ふだんも子育てについて発信しているのですがこんなにたくさんの反響は初めてです。	1
ようです。女性の生活や体を守るために大事なことを伝え続けます」と話し	女性の生活や体を守る大事なことなので啓発を続け、必要な人がアクセスしやすい環境を作っていきたい」と話していました。	1
のをしっかりと止めたほうがいいと思いました」と説明しました。国が「GoToトラベル」を	また、政府は、今月27日までは、札幌市、大阪市、東京都、名古屋市を目的地とする旅行を対象から除外し、出発地とする旅行も利用を控えるよう呼びかけることになりました。	1
国会は5月28日、先生が生徒に性的なことをしないように、新しい法律をつくりました	この法律は自民・公明両党の作業チームが野党側とも協議してまとめたもので、28日の参議院本会議で採決が行われた結果、全会一致で可決され成立しました。	1
軍を攻撃しました。そのあと、カレン州に住んでいる民族は、空から軍に攻撃されたため、３０００人以上が隣の国	アウン・サン・スー・チー氏が率いる政党の議員らで組織する「連邦議会代表委員会」は、国内の少数民族の武装勢力にデモ隊の側に立ってともに戦うよう呼びかけ、それに応じた武装勢力が市民に加勢する動きが出ていて、ミャンマー情勢は緊迫の度合いが増しています。	1
、生徒が自分で考えるようになってい	教わる内容が次の未曽有の危機の判断の材料になるかもしれず、教科書がこれからの社会を生きるうえで影響するような存在になってほしいと思います」と話していました。	1
ようになっていますが、旅行で来ることはまだできません。これからしばらく日本に来る外国人が大きく増えることはなさ	出入国在留管理庁は「入国緩和が少しずつ進められているが、観光客などの入国拒否が続いていることを踏まえると、今後も大きな影響が見込まれる」と話しています。	1
でした。入院したときには肺の病気になっていて、28日に	しかし数日後、容体を尋ねようと母親に電話し、男性が亡くなったことを知りました。	1
あと入院して、去年3月にまた練習を始めました	16歳で出場した2016年のリオデジャネイロオリンピックでは女子100メートルバタフライで5位に入りました。	1
。今までに線状降水帯ができて、災害が起こったことが何度もあり	夜間や明け方に雨が強まるおそれもあります。	1
足りなくなっています。日本の政府は、インドネシアやフィリピンからも、看護師や介護福祉士になりたい人が、また日本に来ることができるよう	政府は、現場の人手不足により外国人の看護師や介護福祉士を求める声が強いことから、インドネシアやフィリピンの間でも受け入れを再開する方針です。	1
多くの授業をオンラインにします。早稲田大学は、宣言が	大学の授業について、27日萩生田文部科学大臣は閣議のあとの記者会見で、「厳しい感染状況や自治体からの要請を踏まえ、年度当初は対面授業の方針としていた大学でも、感染のまん延状況が厳しい関西地方の大学など、オンライン授業の割合を拡大している例もあると承知している」と現状の認識を示しました。	1
ミャンマーでは、軍のクーデターに反対するデモを行っている人に	ミャンマーでは軍のクーデターに抗議するデモ隊に治安部隊が発砲を繰り返し、国連の発表でこれまでに50人以上が死亡し、地元メディアは4日も最大都市ヤンゴンで発砲があり数人がけがをしたと伝えました。	1
犯罪にあうことが増えています	性暴力の被害者や加害者、傍観者にならないための内容が記され、幼児期や小学校の低学年・中学年向けには、水着で隠れる部分は自分だけの大切なところで、見せたり触らせたりしてはいけないことなどをイラストで説明しています。	1
４００の商品を買うことも	また「そごう・西武」は、主に富裕層を対象にオンライン会議システムを使った接客を行っています。	1
た。今は新しいコロナウイルスの問題があるため、聖火を見に行く人は予約をしなければなり	東京開催をしっかりと成功させるため、新型コロナウイルス対策の会議を来月から行い、政府として全力を尽くす」とあいさつしました。	1
来週の31日ごろまで暑い日が続いて、35℃以上になる所もありそうです	今月中旬は、前線の影響で雨の日が多くなりましたが、来週火曜日(31日)ごろにかけて全国的に気温が上がり、東日本や西日本を中心に35度以上の猛暑日になるところもある見込みです。	1
先生などに言わなくても使うことができるように、	品川区が今回、配布した生理用品は防災備蓄品として購入していたもので数に限りがありますが、無くなっても学校のトイレに継続して設置できるようにしていきたいということです。	1
０人に増えました。最近、病気が重くなった人の	「重症」かどうかについては厚生労働省が基準を定めていますが、東京都と大阪府はそれぞれ異なる基準で重症者の数を取りまとめていることが分かりました。	1
は「今までの災害では、４日目ぐらいに避難している人たちに食事などの支援をする人たちがいましたが、この雨の災害では、まだそのような支援が	この中で、孤立した被災者の救助活動や避難所の医療支援活動などに携わっている男性医師は、「今回の特徴は、『避難控え』ではなく『支援控え』だと感じた。	1
、仕事中に新型コロナウイルスがうつって労災だと認めてもらった	男性は、ホームの利用者が新型コロナに感染したため濃厚接触者となり、去年12月にPCR検査を受けて感染が分かり、その後、労災と認められました。	1
上野動物園で2匹が一緒に生まれたのは初めてです。体の重さは、最初はどちらも100gぐらいでしたが、大きくなって2kg以上になりました	上野動物園での双子の誕生は初めてで、100グラム余りだった2頭は、その後、順調に育ち、生後1か月半でメスがおよそ23キロ、オスがおよそ22キロになりました。	1
3回目の注射をしたほうがいいと決めました	堺市では引き続き、高齢者への接種を来年1月以降、始めることにしていますが、こうした準備を前倒しで進める必要があるということです。	1
モデルナのワクチンを使って、注射をする人や	文部科学省によりますと、大学での接種は、学位を取得する目的で海外の大学に留学する学生も対象に含まれるということです。	1
は、女川原発の２号機の運転をまた始める準備を	女川原発2号機の再稼働をめぐっては、立地自治体の女川町と石巻市の議会、それに宮城県議会が再稼働を容認する判断を示していました。	1
ようにお願いしました。菅総理大臣は「東京都と３つの県で	菅総理大臣は、記者団から大阪府や愛知県に対して緊急事態宣言を出すかどうか質問されたのに対し「緊急事態宣言を出すには、専門家の委員のご理解をいただくなかで行うわけだが、現時点においては、私はそうした状況にはないと思う」と述べました。	1
「新しいコロナウイルスがなくなることを願う」という言葉も書いてあります	また、あいさつ文には「新型コロナウイルス感染症の終息を願う」ということばを添えることができます。	1
ガソリンで走る車をやめて、電気などで走る車にします	それによりますと自動車の主要市場では2035年、世界全体では2040年までにガソリン車やハイブリッド車など内燃機関を使った新車の販売を停止し、排出ガスを出さないEVや燃料電池車に移行するとしています。	1
神戸市で、新しいコロナウイルスがうつった30歳代の男性が４月28日に亡くなりまし	神戸市は、新型コロナウイルスに感染した20代の女性と30代の男性が亡くなったと発表しました。	1
ないと、政府は北朝鮮にもっと伝える必要があります」と話しました	そのような認識が北朝鮮の指導部に広がることが必要で、北朝鮮が誠実な対応をした時のメリットと動かない時のデメリット、その両方を具体的に示していく必要がある」と強調し、政府に取り組みの強化を求めました。	1
いろいろな意見や、考え方に光を向けることが大切です」と話しました	多様な声、価値観に光をあて、命のきらめきに気付かなければならない」と述べました。	1
１つにまとめます。そのあと、荷物を預けるときやかばんなどの検査をする所を通るときは、	新たに導入されるのは、顔の認証技術を活用した搭乗手続きのシステムで、成田空港では全日空と日本航空の国際線で、羽田空港では一部の航空会社の国際線でいずれもことし7月から運用が開始されます。	1
前の年度から1万5000人ぐらい増えて、今まででいちばん多くなりました	また、学校を30日以上欠席した不登校の小中学生の人数は、前の年度から1万5000人近く増えて19万6127人と過去最多となっています。	1
たあとも、学生が大学で受ける授業を70％にしたいと考えています。多くの学生が大学に来て授業を受けたいと言っていることなどが理由です。文部科学省は「ウイルスが広がらないよう	そのうえで、大学でのクラスターは、部活動や寮など放課後の活動の中で見られ、授業中や教室でのクラスターの報告はないことを挙げ、「人流を押さえた中で感染拡大に配慮しながら一定の対面授業もできると思うので、安易にオンラインに流れることは起きてはならないと危惧している。	1
、同じぐらいの給料で、自分の経験や技術が	ハローワーク大森によりますと、経済活動が再開する動きがあり、企業からの求人は回復する傾向にはあるものの、飲食業やサービス業など一部の業種では厳しい状況が続いていて、失業が長期化する傾向があるということです。	1
４５０万人が住んでいます。研究グループは、１０月１日には６０００人	同じ時点で実際に県内全体で確認されていた感染者は、およそ2700人だったため、研究グループは「感染に気づいていない感染者がいる可能性がある」としています。	1
ピエ・リアン・アウン選手が3本の指を立てたことは、テレビやインターネットなどで多くの人が知っています。ミャンマーでは軍に反対する意見を言った人が捕まったり殺されたりしています。出入国在留管理庁はピエ・リアン・アウン選手に話を聞いて	その結果、3本の指を立てて抗議した行為が、メディアを通じて多くの人に伝わったことや、ミャンマー国内で、軍に抗議した市民が拘束されたり殺害されたりしていることなどを踏まえ、帰国すれば迫害を受けるおそれがあるとして、難民と認める決定をしたことがわかりました。	1
ます。ウイルスがうつる人が増えて困っている保健所	皆さんと一緒になって、この感染拡大を何としても乗り越えていきたい」と呼びかけました。	1
日本で介護福祉士や看護師になって働きたい人が、	新型コロナウイルスの水際対策が徐々に緩和されていますが、EPA=経済連携協定で介護福祉士を目指す外国人の入国も再開し、介護現場に出る前の研修が続けられています。	1
